id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
27357,Elena Delle Donne,F,26.0,195.0,86.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
27366,"William Solon ""Bill"" Dellinger",M,30.0,175.0,62.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 5,000 metres",Bronze
27368,Norman Adrian Dello Joio,M,36.0,172.0,68.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Individual",Bronze
27380,"Cynthia ""Janay"" DeLoach (-Soukup)",F,26.0,166.0,58.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Long Jump,Bronze
27381,"Joseph Nathaniel ""Joe"" DeLoach, Jr.",M,21.0,182.0,76.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,Gold
27425,Clarence Harrison DeMar,M,35.0,171.0,63.0,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Marathon,Bronze
27435,Susan Marie DeMattei (-Wiens),F,33.0,165.0,57.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Mountainbike, Cross-Country",Bronze
27463,"Deirdre ""Dede"" Demet-Barry",F,31.0,175.0,61.0,United States,USA,2004 Summer,2004,Summer,Athina,Cycling,Cycling Women's Individual Time Trial,Silver
27504,"William ""Bill"" Demong",M,29.0,178.0,66.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",Gold
27504,"William ""Bill"" Demong",M,29.0,178.0,66.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Nordic Combined,Nordic Combined Men's Team,Silver
27524,Lashinda Monique Demus,F,29.0,170.0,60.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres Hurdles,Silver
27610,Leslie Jean Deniz,F,22.0,170.0,86.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Discus Throw,Silver
27654,"William Thomas ""Tom"" Denton",M,21.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rings,Silver
27672,"Joseph Nicholas ""Joe"" DePietro",M,34.0,140.0,56.0,United States,USA,1948 Summer,1948,Summer,London,Weightlifting,Weightlifting Men's Bantamweight,Gold
27712,Emily Ann deRiel,F,25.0,178.0,63.0,United States,USA,2000 Summer,2000,Summer,Sydney,Modern Pentathlon,Modern Pentathlon Women's Individual,Silver
27743,DeMar Darnell DeRozan,M,26.0,201.0,99.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
27745,Kimberly Derrick,F,24.0,165.0,56.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
27749,Hans F. Dersch,M,24.0,188.0,74.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
27776,"August Georg ""Gus"" Desch",M,21.0,170.0,61.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres Hurdles,Bronze
27799,"Ulise Joseph ""Pete"" Desjardins",M,17.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Diving,Diving Men's Springboard,Silver
27799,"Ulise Joseph ""Pete"" Desjardins",M,21.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Diving,Diving Men's Springboard,Gold
27799,"Ulise Joseph ""Pete"" Desjardins",M,21.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Diving,Diving Men's Platform,Gold
27822,"Richard Joseph ""Dick"" Desmond",M,24.0,,,United States,USA,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
27900,"Robert Milan ""Bob"" Detweiler",M,21.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,Gold
27926,"Michael Aloysius ""Mike"" Devaney",M,28.0,178.0,68.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 3,000 metres, Team",Gold
27937,"Robert Humphrey Coleman ""Bob"" Devereaux",M,26.0,175.0,,United States,USA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Gold
27940,Yolanda Gail L. Devers (-Roberts),F,25.0,160.0,55.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres,Gold
27940,Yolanda Gail L. Devers (-Roberts),F,29.0,160.0,55.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 100 metres,Gold
27940,Yolanda Gail L. Devers (-Roberts),F,29.0,160.0,55.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
27953,"Harold George ""Harry"" Devine",M,18.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Featherweight,Bronze
27992,John Riegel DeWitt,M,22.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Hammer Throw,Silver
28327,George Thomas DiCarlo,M,21.0,180.0,74.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,Gold
28327,George Thomas DiCarlo,M,21.0,180.0,74.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
28347,"William Eugene ""Billy"" Dickey",M,29.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's Plunge For Distance,Gold
28349,"Robert Allen ""R. A."" Dickey",M,21.0,188.0,94.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Bronze
28396,"Mildred Ella ""Babe"" Didrikson (Didriksen-, -Zaharias)",F,21.0,169.0,57.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 80 metres Hurdles,Gold
28396,"Mildred Ella ""Babe"" Didrikson (Didriksen-, -Zaharias)",F,21.0,169.0,57.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's High Jump,Silver
28396,"Mildred Ella ""Babe"" Didrikson (Didriksen-, -Zaharias)",F,21.0,169.0,57.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's Javelin Throw,Gold
28401,Nelson W. Diebel,M,21.0,183.0,84.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Breaststroke,Gold
28401,Nelson W. Diebel,M,21.0,183.0,84.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
28428,Brian Lee Diemer,M,22.0,176.0,64.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
28479,John A. Dietz,M,37.0,,,United States,USA,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",Gold
28479,John A. Dietz,M,41.0,,,United States,USA,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Gold
28539,William Harrison Dillard,M,25.0,178.0,69.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,Gold
28539,William Harrison Dillard,M,25.0,178.0,69.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
28539,William Harrison Dillard,M,29.0,178.0,69.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 110 metres Hurdles,Gold
28539,William Harrison Dillard,M,29.0,178.0,69.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
28542,Gary J. Dilley,M,19.0,186.0,75.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Backstroke,Silver
28544,"James Leo ""Jim"" Dillion",M,23.0,188.0,99.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Discus Throw,Bronze
28559,Trent Dimas,M,21.0,172.0,68.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar,Gold
28666,"Margaret ""Margie"" Dingeldein",F,24.0,167.0,58.0,United States,USA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Bronze
28687,Marcus Walthall Dinwiddie,M,17.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver
28734,"Madeline Jane ""Maya"" DiRado",F,23.0,175.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
28734,"Madeline Jane ""Maya"" DiRado",F,23.0,175.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Backstroke,Gold
28734,"Madeline Jane ""Maya"" DiRado",F,23.0,175.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,Bronze
28734,"Madeline Jane ""Maya"" DiRado",F,23.0,175.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,Silver
28739,Megan Dirkmaat,F,28.0,185.0,81.0,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver
28745,Andre Dirrell,M,21.0,185.0,74.0,United States,USA,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Middleweight,Bronze
28747,"Terence Gilbert ""Terry"" Dischinger",M,19.0,198.0,86.0,United States,USA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Gold
28754,Bill Dale Disney,M,27.0,169.0,64.0,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,Speed Skating Men's 500 metres,Silver
28760,Horace Cumberland Disston,M,26.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Bronze
28811,Walter Dix,M,22.0,175.0,80.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,Bronze
28811,Walter Dix,M,22.0,175.0,80.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 200 metres,Bronze
28819,Craig Kline Dixon,M,22.0,188.0,72.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,Bronze
28820,Diamond Brittany Dixon,F,20.0,168.0,51.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
28821,Diane Lynn Dixon (-Trouse),F,19.0,165.0,54.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
28821,Diane Lynn Dixon (-Trouse),F,23.0,165.0,54.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
28824,George Martin Dixon,M,23.0,183.0,,United States,USA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Gold
28827,Medina Dixon,F,29.0,190.0,75.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Bronze
28947,Sloan Doak,M,38.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Bronze
28980,Erin Patricia Dobratz (-McGregor),F,21.0,167.0,63.0,United States,USA,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
29072,"Charles Webster ""Charlie"" Doe, Jr.",M,21.0,173.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Rugby,Rugby Men's Rugby,Gold
29072,"Charles Webster ""Charlie"" Doe, Jr.",M,25.0,173.0,,United States,USA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Gold
29075,"James F. ""Jim"" Doehring",M,30.0,183.0,120.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Shot Put,Silver
29083,Susan Elizabeth Doerr,F,15.0,164.0,50.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
29105,"John Kenneth ""Ken"" Doherty",M,23.0,185.0,75.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,Bronze
29116,Darcie Dohnal (-Sharapova),F,19.0,165.0,64.0,United States,USA,1992 Winter,1992,Winter,Albertville,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
29145,"Thomas Fitzgerald ""Tom"" Dolan",M,20.0,201.0,86.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 400 metres Individual Medley,Gold
29145,"Thomas Fitzgerald ""Tom"" Dolan",M,24.0,201.0,86.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,Silver
29145,"Thomas Fitzgerald ""Tom"" Dolan",M,24.0,201.0,86.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,Gold
29152,George Stuart Dole,M,23.0,161.0,60.0,United States,USA,1908 Summer,1908,Summer,London,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
29168,Peter James Dolfen,M,31.0,,,United States,USA,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Pistol, 50 metres",Silver
29168,Peter James Dolfen,M,31.0,,,United States,USA,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Gold
29317,Claire Christine Donahue,F,23.0,170.0,63.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
29319,"James Joseph ""Jim"" Donahue",M,27.0,172.0,61.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Pentathlon,Silver
29321,Jason Thomas Donald,M,23.0,185.0,86.0,United States,USA,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze
29387,Scott Richard Donie,M,23.0,175.0,77.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Diving,Diving Men's Platform,Silver
29395,Peter Dwight Donlon,M,21.0,185.0,79.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,Gold
29401,"Euphrasia Louise ""Fraze"" Donnelly (-Bungard, -Berlin)",F,18.0,163.0,,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
29423,Shelagh Donohoe,F,27.0,170.0,67.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,Silver
29426,Anne Theresa Donovan,F,22.0,203.0,62.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
29426,Anne Theresa Donovan,F,26.0,203.0,62.0,United States,USA,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Gold
29443,Frank Martin Dooley,M,23.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
29520,Sam Dorman,M,24.0,175.0,77.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Springboard,Silver
29561,"Christopher ""Chris"" Dorst",M,28.0,193.0,86.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Silver
29669,"Richard Leo ""Dick"" Dougherty",M,23.0,175.0,84.0,United States,USA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",F,16.0,157.0,50.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,Gold
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",F,16.0,157.0,50.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Gold
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",F,20.0,157.0,50.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Gold
29692,"Herbert Paul ""Herb"" Douglas, Jr.",M,26.0,175.0,67.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Long Jump,Bronze
29751,Robert Jeffrey Dover,M,36.0,178.0,68.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
29751,Robert Jeffrey Dover,M,40.0,178.0,68.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
29751,Robert Jeffrey Dover,M,44.0,178.0,68.0,United States,USA,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
29751,Robert Jeffrey Dover,M,48.0,178.0,68.0,United States,USA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
29791,Burton Cecil Downing,M,19.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 1/4 mile,Silver
29791,Burton Cecil Downing,M,19.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 1/3 mile,Silver
29791,Burton Cecil Downing,M,19.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 1/2 mile,Bronze
29791,Burton Cecil Downing,M,19.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 1 mile,Silver
29791,Burton Cecil Downing,M,19.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 2 mile,Gold
29791,Burton Cecil Downing,M,19.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 25 mile,Gold
29859,"Richard Arthur ""Dick"" Draeger",M,22.0,198.0,85.0,United States,USA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Pairs,Bronze
29875,"Stacy Rene Dragila (Mikaelsen-, -Waltz)",F,29.0,172.0,62.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Pole Vault,Gold
29929,Foy Draper,M,22.0,165.0,54.0,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
29941,"Victoria Manalo ""Vicki"" Draves",F,23.0,,,United States,USA,1948 Summer,1948,Summer,London,Diving,Diving Women's Springboard,Gold
29941,"Victoria Manalo ""Vicki"" Draves",F,23.0,,,United States,USA,1948 Summer,1948,Summer,London,Diving,Diving Women's Platform,Gold
29947,Otis Paul Drayton,M,25.0,183.0,73.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 200 metres,Silver
29947,Otis Paul Drayton,M,25.0,183.0,73.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
29989,Caeleb Remel Dressel,M,19.0,191.0,86.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
29989,Caeleb Remel Dressel,M,19.0,191.0,86.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
29992,Ivan Chandler Dresser,M,23.0,180.0,68.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 3,000 metres, Team",Gold
30009,Clyde Austin Drexler,M,30.0,200.0,101.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,Gold
30018,"Pamela Kristine ""Pam"" Dreyer (-Sunkinen)",F,24.0,165.0,70.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
30028,Annika Elise Madsen Dries,F,20.0,185.0,89.0,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
30062,"William Herbert ""Bill"" Droegemueller",M,21.0,178.0,64.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Pole Vault,Silver
30088,Deena Michelle Drossin-Kastor,F,31.0,163.0,47.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Marathon,Bronze
30123,"Jonathan A. ""Jon"" Drummond",M,27.0,175.0,75.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
30123,"Jonathan A. ""Jon"" Drummond",M,32.0,175.0,75.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
30129,"Christopher Ellis ""Chris"" Drury",M,25.0,178.0,86.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
30129,"Christopher Ellis ""Chris"" Drury",M,33.0,178.0,86.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
30131,"Herbert John ""Herb"" Drury",M,24.0,170.0,75.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
30131,"Herbert John ""Herb"" Drury",M,27.0,170.0,75.0,United States,USA,1924 Winter,1924,Winter,Chamonix,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
30153,"Matthew Alexander ""Matt"" Dryke",M,25.0,183.0,75.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Shooting,Shooting Mixed Skeet,Gold
30203,"Helena Allaire ""Lana"" du Pont (-Wright)",F,25.0,170.0,61.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
30252,"Joseph Douglas ""Joe"" Dube, Sr.",M,24.0,183.0,146.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Heavyweight,Bronze
30384,"Alyson ""Aly"" Dudek",F,19.0,168.0,58.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
30395,"William Henry Dudley, III",M,17.0,,,United States,USA,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
